sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
207993,https://sofifa.com/player/207993/sead-kolasinac/210002,S. Kolašinac,Sead Kolašinac,27,1993-06-20,183,86,Bosnia Herzegovina,Arsenal,English Premier League,1,78,79,10500000,69000,"LB, LWB",Left,2,2,3,High/Medium,Stocky,Yes,20700000,#Strength,SUB,31,,2017-07-01,2022,,,73,63,71,73,74,87,,,,,,,,74,57,74,78,55,75,61,42,62,76,69,77,60,72,55,82,79,78,90,58,93,70,73,74,54,72,,79,77,15,9,16,7,9,72+2,72+2,72+2,72+0,72+0,72+0,72+0,72+0,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,75+2,75+2,75+2,78+1,78+1,78+1,75+2
209973,https://sofifa.com/player/209973/jean-pierre-nsame/210002,J. Nsame,Jean-Pierre Nsame,27,1993-05-01,188,88,Cameroon,BSC Young Boys,Swiss Super League,1,78,79,12000000,28000,ST,Right,1,4,3,High/Medium,Normal,No,18900000,,LS,18,,2017-07-21,2023,,,79,78,55,72,27,79,,,,,,,Power Header,39,81,79,68,79,71,54,43,46,75,81,78,72,76,64,79,80,77,85,70,66,18,80,58,74,74,,19,15,13,12,5,15,5,78+1,78+1,78+1,71+0,74+0,74+0,74+0,71+0,71+2,71+2,71+2,69+2,62+2,62+2,62+2,69+2,49+2,49+2,49+2,49+2,49+2,47+2,46+2,46+2,46+2,47+2
210287,https://sofifa.com/player/210287/jhon-cordoba/210002,J. Córdoba,Jhon Andrés Córdoba Copete,27,1993-05-11,188,85,Colombia,Hertha BSC,German 1. Bundesliga,1,78,79,12000000,50000,ST,Right,1,3,3,High/Medium,Stocky,Yes,21300000,#Strength,SUB,15,,2020-09-15,2024,,,78,78,61,74,44,87,,,,,,,Power Header,55,79,72,67,76,75,60,54,54,72,79,78,67,79,77,88,84,76,90,69,92,48,78,62,69,76,,39,31,12,13,13,7,8,78+1,78+1,78+1,72+0,75+0,75+0,75+0,72+0,71+2,71+2,71+2,71+2,66+2,66+2,66+2,71+2,59+2,59+2,59+2,59+2,59+2,57+2,59+2,59+2,59+2,57+2
212213,https://sofifa.com/player/212213/ricardo-sousa-esgaio/210002,Ricardo Esgaio,Ricardo Sousa Esgaio,27,1993-05-16,173,68,Portugal,SC Braga,Portuguese Liga ZON SAGRES,1,78,79,10500000,16000,"RWB, RW",Right,1,4,4,High/Medium,Normal,No,21800000,,RWB,47,,2017-07-01,2024,,,73,67,75,79,70,68,,,,,,,"Early Crosser, Flair, Speed Dribbler (AI), Playmaker (AI)",78,65,56,78,60,79,79,51,68,80,72,74,78,75,80,69,73,88,58,64,68,69,77,75,78,81,,76,75,9,16,6,8,14,70+2,70+2,70+2,75+0,74+0,74+0,74+0,75+0,75+2,75+2,75+2,76+2,76+2,76+2,76+2,76+2,76+2,73+2,73+2,73+2,76+2,75+2,69+2,69+2,69+2,75+2
220093,https://sofifa.com/player/220093/hans-hateboer/210002,H. Hateboer,Hans Hateboer,26,1994-01-09,185,72,Netherlands,Atalanta,Italian Serie A,1,78,79,12000000,52000,RM,Right,1,3,3,Medium/High,Lean,No,21300000,,RM,33,,2017-01-31,2022,SUB,14,83,64,72,77,76,76,,,,,,,"Long Throw-in, Speed Dribbler (AI)",80,64,76,78,58,79,50,30,70,78,81,85,68,77,74,72,74,86,70,58,77,70,77,70,47,72,,78,77,11,6,8,14,15,74+2,74+2,74+2,76+0,75+0,75+0,75+0,76+0,75+2,75+2,75+2,77+2,75+2,75+2,75+2,77+2,78+1,76+2,76+2,76+2,78+1,78+1,76+2,76+2,76+2,78+1
223061,https://sofifa.com/player/223061/franco-cervi/210002,F. Cervi,Franco Emanuel Cervi,26,1994-05-26,165,62,Argentina,SL Benfica,Portuguese Liga ZON SAGRES,1,78,79,12000000,16000,LM,Left,2,3,4,High/High,Normal,Yes,24900000,"#Speedster, #Acrobat",RES,11,,2016-01-04,2023,,,92,65,70,84,58,56,,,,,,,"Flair, Technical Dribbler (AI)",73,65,48,72,55,85,78,76,57,80,94,91,93,76,92,68,70,82,33,64,76,62,74,70,56,77,,59,55,12,8,9,11,10,70+2,70+2,70+2,78+0,76+0,76+0,76+0,78+0,76+2,76+2,76+2,77+2,71+2,71+2,71+2,77+2,72+2,66+2,66+2,66+2,72+2,69+2,60+2,60+2,60+2,69+2
223597,https://sofifa.com/player/223597/ruben-aguilar/210002,R. Aguilar,Ruben Aguilar,27,1993-04-26,172,71,France,AS Monaco,French Ligue 1,1,78,79,10500000,46000,"RB, RWB",Right,1,3,3,High/Medium,Normal,No,20700000,,RB,26,,2019-08-06,2024,,,80,53,70,76,74,72,,,,,,,,75,49,60,75,52,76,62,33,70,75,79,80,79,73,77,70,80,81,65,45,77,75,65,65,38,70,,77,77,15,8,16,10,13,65+2,65+2,65+2,70+0,69+0,69+0,69+0,70+0,70+2,70+2,70+2,73+2,71+2,71+2,71+2,73+2,76+2,74+2,74+2,74+2,76+2,76+2,73+2,73+2,73+2,76+2
223816,https://sofifa.com/player/223816/jonathan-rodriguez/210002,J. Rodríguez,Jonathan Javier Rodríguez Portillo,26,1993-07-06,177,79,Uruguay,Cruz Azul,Mexican Liga MX,1,78,79,12500000,68000,"ST, LW",Right,1,3,4,High/Medium,Normal,No,22200000,,LS,21,,2019-01-01,2022,,,87,78,68,81,38,76,,,,,,,Chip Shot (AI),68,82,71,70,70,81,64,62,65,81,90,84,85,75,71,78,70,84,76,72,68,35,78,68,76,72,,40,45,12,14,10,7,10,78+1,78+1,78+1,78+0,78+0,78+0,78+0,78+0,76+2,76+2,76+2,77+2,70+2,70+2,70+2,77+2,62+2,58+2,58+2,58+2,62+2,59+2,53+2,53+2,53+2,59+2
225997,https://sofifa.com/player/225997/benjamin-verbic/210002,B. Verbič,Benjamin Verbič,26,1993-11-27,179,78,Slovenia,Dynamo Kyiv,Ukrainian Premier League,1,78,79,12000000,500,LM,Right,1,3,4,High/Medium,Normal,No,27300000,,LM,7,,2018-01-01,2022,,,83,72,72,80,43,73,,,,,,,Flair,70,74,65,75,68,81,63,65,69,80,85,81,78,79,81,70,72,76,72,71,74,32,80,75,64,76,,34,33,15,11,13,6,12,76+2,76+2,76+2,78+0,78+0,78+0,78+0,78+0,77+2,77+2,77+2,77+2,72+2,72+2,72+2,77+2,62+2,60+2,60+2,60+2,62+2,59+2,54+2,54+2,54+2,59+2
230020,https://sofifa.com/player/230020/pierre-lees-melou/210002,P. Lees-Melou,Pierre Lees-Melou,27,1993-05-25,186,70,France,OGC Nice,French Ligue 1,1,78,79,11500000,37000,CM,Right,1,4,4,High/High,Lean,No,22700000,,LCM,8,,2017-06-16,2023,,,68,74,78,78,68,74,,,,,,,"Playmaker (AI), Outside Foot Shot, Team Player",78,72,60,80,58,79,79,71,79,80,68,68,73,75,60,77,66,85,71,80,71,68,78,77,58,77,,69,63,14,6,12,9,10,74+2,74+2,74+2,76+0,76+0,76+0,76+0,76+0,77+2,77+2,77+2,77+2,78+1,78+1,78+1,77+2,74+2,74+2,74+2,74+2,74+2,72+2,69+2,69+2,69+2,72+2
230977,https://sofifa.com/player/230977/miguel-almiron/210002,M. Almirón,Miguel Ángel Almirón Rejala,26,1994-02-10,174,63,Paraguay,Newcastle United,English Premier League,1,78,79,12000000,43000,"CAM, RM, LW",Left,1,2,4,High/High,Lean,Yes,23700000,#Acrobat,LW,24,,2019-01-31,2024,RM,23,89,71,75,80,50,63,,,,,,,"Long Shot Taker (AI), Speed Dribbler (AI)",72,69,43,77,75,82,74,70,69,77,89,89,87,80,64,78,48,80,53,66,69,53,75,78,69,74,,53,49,6,9,13,13,12,72+2,72+2,72+2,78+0,77+0,77+0,77+0,78+0,78+1,78+1,78+1,78+1,74+2,74+2,74+2,78+1,69+2,65+2,65+2,65+2,69+2,65+2,56+2,56+2,56+2,65+2
110677,https://sofifa.com/player/110677/miguel-angel-moya-rumbo/210002,Moyá,Miguel Ángel Moyá Rumbo,36,1984-04-02,188,83,Spain,Real Sociedad,Spain Primera Division,1,78,78,1700000,15000,GK,Right,2,2,1,Medium/Medium,Normal,Yes,3600000,,SUB,13,,2018-02-27,2021,,,,,,,,,82,72,80,78,39,79,Saves with Feet,11,11,12,31,13,13,16,12,35,24,46,34,54,74,49,60,62,30,57,16,22,11,10,68,11,60,,14,14,82,72,80,79,78,28+2,28+2,28+2,28+0,31+0,31+0,31+0,28+0,33+2,33+2,33+2,29+2,33+2,33+2,33+2,29+2,25+2,29+2,29+2,29+2,25+2,24+2,25+2,25+2,25+2,24+2
124375,https://sofifa.com/player/124375/burak-yilmaz/210002,B. Yılmaz,Burak Yılmaz,34,1985-07-15,188,77,Turkey,LOSC Lille,French Ligue 1,1,78,78,5500000,41000,ST,Right,2,3,3,High/Low,Lean,No,10500000,,RS,17,,2020-08-01,2022,ST,17,80,81,65,69,34,77,,,,,,,"Injury Prone, Outside Foot Shot",68,82,74,66,75,69,60,75,60,69,81,79,72,81,48,85,66,69,79,74,85,33,86,64,79,81,,29,26,14,15,11,8,12,78+0,78+0,78+0,74+0,75+0,75+0,75+0,74+0,72+2,72+2,72+2,72+2,65+2,65+2,65+2,72+2,56+2,54+2,54+2,54+2,56+2,53+2,51+2,51+2,51+2,53+2
140293,https://sofifa.com/player/140293/antonio-mirante/210002,A. Mirante,Antonio Mirante,36,1983-07-08,193,79,Italy,Roma,Italian Serie A,1,78,78,1700000,24000,GK,Right,2,2,1,Medium/Medium,Lean,Yes,2900000,,SUB,83,,2018-07-01,2021,,,,,,,,,79,78,65,77,43,79,"Comes For Crosses, Saves with Feet",10,17,13,35,15,24,17,13,35,25,44,43,50,76,50,49,62,33,55,15,32,17,10,43,21,70,,12,12,79,78,65,79,77,30+2,30+2,30+2,30+0,31+0,31+0,31+0,30+0,33+2,33+2,33+2,31+2,32+2,32+2,32+2,31+2,26+2,29+2,29+2,29+2,26+2,25+2,25+2,25+2,25+2,25+2
142707,https://sofifa.com/player/142707/lisandro-lopez/210002,L. López,Lisandro López,37,1983-03-02,174,74,Argentina,Racing Club,Argentina Primera División,1,78,78,3700000,18000,ST,Right,2,4,4,High/High,Normal,Yes,5200000,,ST,15,,2016-01-04,2021,,,69,80,73,77,50,69,,,,,,,"Leadership, Outside Foot Shot",66,81,79,76,74,76,78,73,71,80,69,69,76,76,73,82,77,60,76,75,61,52,82,75,85,86,,58,34,8,10,11,13,6,78+0,78+0,78+0,76+0,77+0,77+0,77+0,76+0,77+1,77+1,77+1,74+2,73+2,73+2,73+2,74+2,61+2,63+2,63+2,63+2,61+2,59+2,59+2,59+2,59+2,59+2
143001,https://sofifa.com/player/143001/carlos-tevez/210002,C. Tévez,Carlos Alberto Tevez,36,1984-02-05,171,77,Argentina,Boca Juniors,Argentina Primera División,1,78,78,3700000,16000,"ST, CAM, CF",Right,3,3,4,High/Low,Stocky,Yes,5200000,,LS,10,,2018-01-06,2021,,,68,81,74,78,45,77,,,,,,,"Finesse Shot, Outside Foot Shot, Team Player",71,83,67,76,76,78,74,68,70,78,70,66,76,75,79,82,51,69,83,80,80,39,80,76,65,82,,51,50,4,2,3,2,4,77+1,77+1,77+1,76+0,77+0,77+0,77+0,76+0,77+1,77+1,77+1,75+3,73+3,73+3,73+3,75+3,62+3,62+3,62+3,62+3,62+3,60+3,58+3,58+3,58+3,60+3
143121,https://sofifa.com/player/143121/jose-sosa/210002,J. Sosa,José Ernesto Sosa,35,1985-06-19,179,71,Argentina,Fenerbahçe SK,Turkish Süper Lig,1,78,78,4300000,47000,"CM, CDM",Right,2,4,4,Medium/Medium,Lean,No,8200000,,SUB,5,,2020-08-21,2022,,,69,70,82,80,66,65,,,,,,,"Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",80,61,50,83,77,80,86,85,81,82,66,71,73,77,75,80,45,66,65,77,69,70,73,82,73,80,,70,60,11,15,13,6,9,71+2,71+2,71+2,76+0,76+0,76+0,76+0,76+0,78+0,78+0,78+0,77+1,78+0,78+0,78+0,77+1,73+2,74+2,74+2,74+2,73+2,70+2,67+2,67+2,67+2,70+2
146296,https://sofifa.com/player/146296/andres-eduardo-fernandez-moreno/210002,Andrés Fernández,Andrés Eduardo Fernández Moreno,33,1986-12-16,187,82,Spain,SD Huesca,Spain Primera Division,1,78,78,5500000,20000,GK,Right,1,3,1,Medium/Medium,Normal,Yes,12100000,,GK,25,,2020-08-28,2023,,,,,,,,,80,75,68,79,56,76,Cautious With Crosses,17,13,12,35,13,14,24,12,40,18,58,55,60,75,65,51,77,39,74,12,40,26,14,41,16,56,,14,15,80,75,68,76,79,30+2,30+2,30+2,29+0,30+0,30+0,30+0,29+0,31+2,31+2,31+2,31+2,32+2,32+2,32+2,31+2,30+2,33+2,33+2,33+2,30+2,30+2,31+2,31+2,31+2,30+2
154472,https://sofifa.com/player/154472/jorge-molina-vidal/210002,Jorge Molina,Jorge Molina Vidal,38,1982-04-22,188,72,Spain,Granada CF,Spain Primera Division,1,78,78,3700000,24000,ST,Right,1,4,3,Medium/Medium,Normal,No,7800000,,SUB,23,,2020-08-24,2022,,,36,82,67,70,42,73,,,,,,,Power Header,49,84,83,80,81,73,62,59,57,79,33,39,33,85,36,80,46,43,89,79,77,41,87,74,80,81,,32,19,6,14,8,13,14,78+0,78+0,78+0,70+0,76+0,76+0,76+0,70+0,74+2,74+2,74+2,68+2,70+2,70+2,70+2,68+2,51+2,58+2,58+2,58+2,51+2,48+2,55+2,55+2,55+2,48+2
158626,https://sofifa.com/player/158626/mathieu-debuchy/210002,M. Debuchy,Mathieu Debuchy,34,1985-07-28,176,76,France,AS Saint-Étienne,French Ligue 1,1,78,78,3600000,32000,"RB, CB, RWB",Right,3,3,3,High/Medium,Normal,Yes,7200000,,RB,26,,2018-01-31,2021,,,67,67,73,74,77,72,,,,,,,"Injury Prone, Team Player",77,63,74,77,62,74,74,61,72,76,67,67,71,79,72,74,82,70,70,68,79,77,71,64,66,75,,77,76,8,9,7,15,10,71+3,71+3,71+3,72+0,72+0,72+0,72+0,72+0,72+3,72+3,72+3,72+3,73+3,73+3,73+3,72+3,75+3,76+2,76+2,76+2,75+3,75+3,76+2,76+2,76+2,75+3
163264,https://sofifa.com/player/163264/tom-heaton/210002,T. Heaton,Tom Heaton,34,1986-04-15,187,92,England,Aston Villa,English Premier League,1,78,78,4500000,43000,GK,Right,2,3,1,Medium/Medium,Normal,Yes,8600000,,RES,1,,2019-08-01,2021,,,,,,,,,78,77,74,79,55,78,"Leadership, GK Long Throw",17,12,16,32,12,17,15,13,37,28,56,55,54,74,52,56,73,40,66,12,31,24,12,46,24,62,,15,13,78,77,74,78,79,31+2,31+2,31+2,31+0,32+0,32+0,32+0,31+0,33+2,33+2,33+2,33+2,33+2,33+2,33+2,33+2,30+2,32+2,32+2,32+2,30+2,30+2,29+2,29+2,29+2,30+2
165109,https://sofifa.com/player/165109/stefan-radu/210002,�. Radu,Ştefan Daniel Radu,33,1986-10-22,183,79,Romania,Lazio,Italian Serie A,1,78,78,4900000,51000,CB,Left,2,3,3,Medium/High,Normal,No,8300000,,LCB,26,,2008-01-01,2021,,,61,64,65,68,83,69,,,,,,,"Injury Prone, Leadership, Long Shot Taker (AI)",67,55,70,71,51,66,45,48,67,69,65,58,67,78,67,79,62,62,71,74,75,85,55,60,57,76,,86,84,9,12,12,6,13,66+2,66+2,66+2,65+0,65+0,65+0,65+0,65+0,66+2,66+2,66+2,65+2,69+2,69+2,69+2,65+2,74+2,76+2,76+2,76+2,74+2,75+2,78+0,78+0,78+0,75+2
166706,https://sofifa.com/player/166706/martin-skrtel/210002,M. Škrtel,Martin Škrtel,35,1984-12-15,191,81,Slovakia,Medipol Başakşehir FK,Turkish Süper Lig,1,78,78,3100000,26000,CB,Right,3,2,2,Medium/High,Normal,Yes,5900000,,RCB,37,,2020-08-20,2021,,,47,38,48,51,78,82,,,,,,,"Dives Into Tackles (AI), Power Header",39,35,83,63,43,46,33,27,65,57,40,52,47,71,52,46,73,67,89,35,84,76,33,28,39,70,,79,77,15,5,7,6,11,52+3,52+3,52+3,46+0,47+0,47+0,47+0,46+0,48+3,48+3,48+3,49+3,56+3,56+3,56+3,49+3,64+3,70+3,70+3,70+3,64+3,67+3,77+1,77+1,77+1,67+3
169705,https://sofifa.com/player/169705/ryan-bertrand/210002,R. Bertrand,Ryan Bertrand,30,1989-08-05,179,85,England,Southampton,English Premier League,1,78,78,8000000,50000,LB,Left,2,3,3,High/Medium,Normal,Yes,15200000,,LB,3,,2015-02-02,2021,,,78,53,70,76,76,70,,,,,,,Dives Into Tackles (AI),77,50,68,76,43,76,74,66,69,77,77,78,73,75,69,59,71,72,67,54,77,76,63,51,52,76,,79,77,11,13,15,10,15,66+2,66+2,66+2,70+0,68+0,68+0,68+0,70+0,68+2,68+2,68+2,71+2,70+2,70+2,70+2,71+2,76+2,74+2,74+2,74+2,76+2,76+2,75+2,75+2,75+2,76+2
170733,https://sofifa.com/player/170733/gervais-yao-kouassi/210002,Gervinho,Gervais Lombe Yao Kouassi,33,1987-05-27,179,65,Ivory Coast,Parma,Italian Serie A,1,78,78,6500000,38000,"LW, RW",Right,3,3,3,High/Low,Lean,No,11700000,#Speedster,LW,27,,2018-08-17,2021,,,90,70,71,80,35,57,,,,,,,Speed Dribbler (AI),75,72,63,73,70,80,69,43,67,78,91,90,88,76,76,69,59,73,52,64,51,39,78,74,63,72,,29,15,14,5,12,10,13,73+3,73+3,73+3,78+0,77+0,77+0,77+0,78+0,76+2,76+2,76+2,78+0,70+3,70+3,70+3,78+0,59+3,55+3,55+3,55+3,59+3,55+3,46+3,46+3,46+3,55+3
171791,https://sofifa.com/player/171791/jose-miguel-da-rocha-fonte/210002,José Fonte,José Miguel da Rocha Fonte,36,1983-12-22,191,81,Portugal,LOSC Lille,French Ligue 1,1,78,78,2100000,24000,CB,Right,3,3,2,Medium/High,Lean,Yes,4000000,,RCB,6,,2018-07-15,2021,SUB,6,32,38,54,59,79,76,,,,,,,"Dives Into Tackles (AI), Leadership, Power Header",36,40,80,68,34,58,33,32,58,64,32,32,47,74,53,39,73,59,82,29,83,80,42,55,43,73,,79,77,7,11,16,10,6,53+3,53+3,53+3,51+0,53+0,53+0,53+0,51+0,55+3,55+3,55+3,53+3,61+3,61+3,61+3,53+3,64+3,72+3,72+3,72+3,64+3,66+3,77+1,77+1,77+1,66+3
171897,https://sofifa.com/player/171897/andres-guardado/210002,A. Guardado,José Andrés Guardado Hernández,33,1986-09-28,169,67,Mexico,Real Betis,Spain Primera Division,1,78,78,6000000,26000,"CM, CDM, LM",Left,3,2,4,Medium/Medium,Lean,Yes,12600000,,LCM,18,,2017-07-07,2022,LCM,18,67,69,79,80,71,68,,,,,,,Injury Prone,74,64,55,81,69,79,78,80,79,81,69,65,79,77,87,73,71,81,60,74,72,71,69,82,70,76,,72,73,7,10,10,11,10,70+3,70+3,70+3,75+0,74+0,74+0,74+0,75+0,77+1,77+1,77+1,76+2,78+0,78+0,78+0,76+2,75+3,76+2,76+2,76+2,75+3,73+3,70+3,70+3,70+3,73+3
172962,https://sofifa.com/player/172962/victor-moses/210002,V. Moses,Victor Moses,29,1990-12-12,177,77,Nigeria,Chelsea,English Premier League,1,78,78,10000000,84000,"RM, RWB",Right,2,4,4,Medium/Medium,Normal,Yes,19000000,,RES,31,,2012-08-24,2021,,,76,69,74,81,73,69,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",76,67,70,76,64,82,75,61,70,81,77,76,75,76,79,74,66,79,68,69,62,73,72,72,75,75,,74,71,9,7,8,16,16,73+2,73+2,73+2,76+0,75+0,75+0,75+0,76+0,75+2,75+2,75+2,76+2,75+2,75+2,75+2,76+2,76+2,74+2,74+2,74+2,76+2,75+2,72+2,72+2,72+2,75+2
173208,https://sofifa.com/player/173208/domenico-criscito/210002,D. Criscito,Domenico Criscito,33,1986-12-30,183,75,Italy,Genoa,Italian Serie A,1,78,78,4700000,18000,"LB, CB, LM",Left,2,3,3,High/Medium,Normal,No,8500000,,LCB,4,,2018-07-01,2022,,,73,61,76,71,77,74,,,,,,,"Solid Player, Leadership, Long Passer (AI)",79,56,69,77,62,72,72,66,78,73,74,73,65,73,65,68,78,79,69,59,78,74,68,72,78,74,,78,78,13,10,16,9,9,68+2,68+2,68+2,71+0,70+0,70+0,70+0,71+0,71+2,71+2,71+2,73+2,74+2,74+2,74+2,73+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2
173221,https://sofifa.com/player/173221/antonio-candreva/210002,A. Candreva,Antonio Candreva,33,1987-02-28,180,70,Italy,Inter,Italian Serie A,1,78,78,6500000,84000,RM,Right,3,4,4,Medium/Medium,Normal,No,10700000,,SUB,87,,2016-08-03,2021,,,72,78,77,79,61,65,,,,,,,"Power Free-Kick, Long Shot Taker (AI), Speed Dribbler (AI)",79,73,55,79,75,80,74,71,74,82,70,74,72,75,76,87,36,80,60,81,66,67,79,75,83,73,,63,53,10,4,14,4,14,75+3,75+3,75+3,77+0,78+0,78+0,78+0,77+0,78+0,78+0,78+0,77+1,77+1,77+1,77+1,77+1,72+3,70+3,70+3,70+3,72+3,69+3,63+3,63+3,63+3,69+3
173306,https://sofifa.com/player/173306/cristian-ansaldi/210002,C. Ansaldi,Cristian Daniel Ansaldi,33,1986-09-20,181,76,Argentina,Torino,Italian Serie A,1,78,78,6500000,45000,"LM, LB",Right,2,5,4,High/High,Normal,No,11100000,,LB,15,,2019-07-01,2021,,,78,64,77,80,76,70,,,,,,,"Injury Prone, Long Shot Taker (AI), Technical Dribbler (AI)",82,57,65,79,68,82,80,47,76,81,78,78,76,79,68,73,69,77,64,69,78,76,71,75,52,81,,79,79,15,15,11,8,8,71+2,71+2,71+2,76+0,75+0,75+0,75+0,76+0,76+2,76+2,76+2,77+1,77+1,77+1,77+1,77+1,79+,77+1,77+1,77+1,79+,78+0,75+2,75+2,75+2,78+0
173909,https://sofifa.com/player/173909/kevin-prince-boateng/210002,K. Boateng,Kevin-Prince Boateng,33,1987-03-06,185,86,Ghana,Fiorentina,Italian Serie A,1,78,78,6500000,57000,"CF, CM",Right,3,4,4,High/Medium,Normal,Yes,11100000,,SUB,27,,2019-07-31,2021,,,64,78,77,80,65,74,,,,,,,"Injury Prone, Flair, Long Shot Taker (AI), Outside Foot Shot",72,76,74,80,83,80,80,71,74,84,64,64,76,72,68,84,78,53,82,78,80,64,78,78,68,82,,70,66,6,11,15,16,6,77+1,77+1,77+1,76+0,77+0,77+0,77+0,76+0,78+0,78+0,78+0,75+3,76+2,76+2,76+2,75+3,69+3,72+3,72+3,72+3,69+3,68+3,71+3,71+3,71+3,68+3
175254,https://sofifa.com/player/175254/felipe-caicedo/210002,F. Caicedo,Felipe Salvador Caicedo Corozo,31,1988-09-05,183,82,Ecuador,Lazio,Italian Serie A,1,78,78,9500000,60000,"CF, ST",Left,2,3,3,High/Medium,Stocky,No,16200000,#Strength,SUB,20,,2017-08-02,2022,,,73,76,71,75,44,80,,,,,,,Flair,59,76,75,79,75,77,66,68,66,79,72,74,59,78,67,84,75,59,91,68,80,43,82,75,73,70,,44,47,7,13,7,8,10,78+0,78+0,78+0,75+0,78+0,78+0,78+0,75+0,76+2,76+2,76+2,74+2,72+2,72+2,72+2,74+2,60+2,62+2,62+2,62+2,60+2,58+2,59+2,59+2,59+2,58+2
176376,https://sofifa.com/player/176376/ignacio-piatti/210002,I. Piatti,Ignacio Piatti,35,1985-02-04,180,76,Argentina,San Lorenzo de Almagro,Argentina Primera División,1,78,78,4500000,20000,"LW, LM, ST",Right,2,4,5,High/Medium,Lean,Yes,6800000,,LM,28,,2020-02-10,2020,,,68,79,74,82,54,72,,,,,,,"Finesse Shot, Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",69,77,54,78,77,83,80,53,74,83,69,68,79,80,65,84,30,75,74,80,76,53,81,77,80,81,,60,21,14,13,7,7,15,76+2,76+2,76+2,78+0,79+,79+,79+,78+0,79+,79+,79+,77+1,76+2,76+2,76+2,77+1,65+2,68+2,68+2,68+2,65+2,61+2,59+2,59+2,59+2,61+2
177392,https://sofifa.com/player/177392/dieumerci-mbokani/210002,D. Mbokani,Dieumerci Mbokani Bezua,34,1985-11-22,185,73,DR Congo,Royal Antwerp FC,Belgian Jupiler Pro League,1,78,78,5500000,27000,ST,Right,2,3,3,High/Medium,Normal,No,8300000,,ST,70,,2018-08-25,2021,,,67,78,67,77,40,74,,,,,,,"Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",54,81,78,75,74,76,70,57,58,82,69,66,78,74,66,78,75,73,76,69,68,38,83,75,76,86,,36,28,8,6,9,10,12,78+0,78+0,78+0,74+0,77+0,77+0,77+0,74+0,76+2,76+2,76+2,73+2,70+2,70+2,70+2,73+2,56+2,58+2,58+2,58+2,56+2,54+2,53+2,53+2,53+2,54+2
178213,https://sofifa.com/player/178213/etienne-capoue/210002,E. Capoue,Etienne Capoue,31,1988-07-11,190,87,France,Watford,English League Championship,2,78,78,8000000,20000,"CDM, CM",Right,2,3,3,Medium/Medium,Lean,Yes,14400000,,SUB,29,,2015-07-06,2022,,,51,71,73,70,77,77,,,,,,,"Long Passer (AI), Long Shot Taker (AI)",69,69,72,78,69,73,67,71,77,78,50,52,36,78,61,77,72,77,78,72,76,82,73,65,54,75,,77,76,12,11,11,14,12,72+2,72+2,72+2,69+0,72+0,72+0,72+0,69+0,71+2,71+2,71+2,71+2,75+2,75+2,75+2,71+2,74+2,77+1,77+1,77+1,74+2,74+2,76+2,76+2,76+2,74+2
178250,https://sofifa.com/player/178250/papakouli-diop/210002,P. Diop,Papa Kouly Diop,34,1986-03-19,179,77,Senegal,SD Eibar,Spain Primera Division,1,78,78,4000000,28000,"CDM, CM",Right,1,3,3,Medium/Medium,Normal,Yes,8400000,#Strength,LDM,8,,2018-01-01,2021,,,41,66,68,67,78,85,,,,,,,Dives Into Tackles (AI),58,57,75,72,67,63,70,69,74,76,39,43,61,75,66,82,79,73,90,71,89,79,59,65,61,73,,79,77,8,8,9,13,16,67+2,67+2,67+2,63+0,65+0,65+0,65+0,63+0,66+2,66+2,66+2,64+2,71+2,71+2,71+2,64+2,70+2,77+1,77+1,77+1,70+2,70+2,78+0,78+0,78+0,70+2
